region_code,region_name,province_code,province_name,city_code,city_name
1600000000,XIII,1606800000,SURIGAO DEL SUR,1606809000,HINATUAN
1600000000,XIII,1606800000,SURIGAO DEL SUR,1606810000,LANUZA
1600000000,XIII,1606800000,SURIGAO DEL SUR,1606811000,LIANGA
1600000000,XIII,1606800000,SURIGAO DEL SUR,1606812000,LINGIG
1600000000,XIII,1606800000,SURIGAO DEL SUR,1606813000,MADRID
1600000000,XIII,1606800000,SURIGAO DEL SUR,1606814000,MARIHATAG
1600000000,XIII,1606800000,SURIGAO DEL SUR,1606815000,SAN AGUSTIN
1600000000,XIII,1606800000,SURIGAO DEL SUR,1606816000,SAN MIGUEL
1600000000,XIII,1606800000,SURIGAO DEL SUR,1606817000,TAGBINA
1600000000,XIII,1606800000,SURIGAO DEL SUR,1606818000,TAGO
1600000000,XIII,1606800000,SURIGAO DEL SUR,1606819000,CITY OF TANDAG
1600000000,XIII,1608500000,DINAGAT ISLANDS,1608501000,BASILISA
1600000000,XIII,1608500000,DINAGAT ISLANDS,1608502000,CAGDIANAO
1600000000,XIII,1608500000,DINAGAT ISLANDS,1608503000,DINAGAT
1600000000,XIII,1608500000,DINAGAT ISLANDS,1608504000,LIBJO
1600000000,XIII,1608500000,DINAGAT ISLANDS,1608505000,LORETO
1600000000,XIII,1608500000,DINAGAT ISLANDS,1608506000,SAN JOSE
1600000000,XIII,1608500000,DINAGAT ISLANDS,1608507000,TUBAJON
1600000000,XIII,1630400000,CITY OF BUTUAN,1630400000,CITY OF BUTUAN
1700000000,MIMAROPA,1704000000,MARINDUQUE,1704001000,BOAC
1700000000,MIMAROPA,1704000000,MARINDUQUE,1704002000,BUENAVISTA
1700000000,MIMAROPA,1704000000,MARINDUQUE,1704003000,GASAN
1700000000,MIMAROPA,1704000000,MARINDUQUE,1704004000,MOGPOG
1700000000,MIMAROPA,1704000000,MARINDUQUE,1704005000,SANTA CRUZ
1700000000,MIMAROPA,1704000000,MARINDUQUE,1704006000,TORRIJOS
1700000000,MIMAROPA,1705100000,OCCIDENTAL MINDORO,1705101000,ABRA DE ILOG
1700000000,MIMAROPA,1705100000,OCCIDENTAL MINDORO,1705102000,CALINTAAN
1700000000,MIMAROPA,1705100000,OCCIDENTAL MINDORO,1705103000,LOOC
1700000000,MIMAROPA,1705100000,OCCIDENTAL MINDORO,1705104000,LUBANG
1700000000,MIMAROPA,1705100000,OCCIDENTAL MINDORO,1705105000,MAGSAYSAY
1700000000,MIMAROPA,1705100000,OCCIDENTAL MINDORO,1705106000,MAMBURAO
1700000000,MIMAROPA,1705100000,OCCIDENTAL MINDORO,1705107000,PALUAN
1700000000,MIMAROPA,1705100000,OCCIDENTAL MINDORO,1705108000,RIZAL
1700000000,MIMAROPA,1705100000,OCCIDENTAL MINDORO,1705109000,SABLAYAN
1700000000,MIMAROPA,1705100000,OCCIDENTAL MINDORO,1705110000,SAN JOSE
1700000000,MIMAROPA,1705100000,OCCIDENTAL MINDORO,1705111000,SANTA CRUZ
1700000000,MIMAROPA,1705200000,ORIENTAL MINDORO,1705201000,BACO
1700000000,MIMAROPA,1705200000,ORIENTAL MINDORO,1705202000,BANSUD
1700000000,MIMAROPA,1705200000,ORIENTAL MINDORO,1705203000,BONGABONG
1700000000,MIMAROPA,1705200000,ORIENTAL MINDORO,1705204000,BULALACAO
1700000000,MIMAROPA,1705200000,ORIENTAL MINDORO,1705205000,CITY OF CALAPAN
1700000000,MIMAROPA,1705200000,ORIENTAL MINDORO,1705206000,GLORIA
1700000000,MIMAROPA,1705200000,ORIENTAL MINDORO,1705207000,MANSALAY
1700000000,MIMAROPA,1705200000,ORIENTAL MINDORO,1705208000,NAUJAN
1700000000,MIMAROPA,1705200000,ORIENTAL MINDORO,1705209000,PINAMALAYAN
1700000000,MIMAROPA,1705200000,ORIENTAL MINDORO,1705210000,POLA
1700000000,MIMAROPA,1705200000,ORIENTAL MINDORO,1705211000,PUERTO GALERA
1700000000,MIMAROPA,1705200000,ORIENTAL MINDORO,1705212000,ROXAS
1700000000,MIMAROPA,1705200000,ORIENTAL MINDORO,1705213000,SAN TEODORO
1700000000,MIMAROPA,1705200000,ORIENTAL MINDORO,1705214000,SOCORRO
1700000000,MIMAROPA,1705200000,ORIENTAL MINDORO,1705215000,VICTORIA
1700000000,MIMAROPA,1705300000,PALAWAN,1705301000,ABORLAN
1700000000,MIMAROPA,1705300000,PALAWAN,1705302000,AGUTAYA
1700000000,MIMAROPA,1705300000,PALAWAN,1705303000,ARACELI
1700000000,MIMAROPA,1705300000,PALAWAN,1705304000,BALABAC
1700000000,MIMAROPA,1705300000,PALAWAN,1705305000,BATARAZA
1700000000,MIMAROPA,1705300000,PALAWAN,1705306000,BROOKE'S POINT
1700000000,MIMAROPA,1705300000,PALAWAN,1705307000,BUSUANGA
1700000000,MIMAROPA,1705300000,PALAWAN,1705308000,CAGAYANCILLO
1700000000,MIMAROPA,1705300000,PALAWAN,1705309000,CORON
1700000000,MIMAROPA,1705300000,PALAWAN,1705310000,CUYO
1700000000,MIMAROPA,1705300000,PALAWAN,1705311000,DUMARAN
1700000000,MIMAROPA,1705300000,PALAWAN,1705312000,EL NIDO
1700000000,MIMAROPA,1705300000,PALAWAN,1705313000,LINAPACAN
1700000000,MIMAROPA,1705300000,PALAWAN,1705314000,MAGSAYSAY
1700000000,MIMAROPA,1705300000,PALAWAN,1705315000,NARRA
1700000000,MIMAROPA,1705300000,PALAWAN,1705317000,QUEZON
1700000000,MIMAROPA,1705300000,PALAWAN,1705318000,ROXAS
1700000000,MIMAROPA,1705300000,PALAWAN,1705319000,SAN VICENTE
1700000000,MIMAROPA,1705300000,PALAWAN,1705320000,TAYTAY
1700000000,MIMAROPA,1705300000,PALAWAN,1705321000,KALAYAAN
1700000000,MIMAROPA,1705300000,PALAWAN,1705322000,CULION
1700000000,MIMAROPA,1705300000,PALAWAN,1705323000,RIZAL
1700000000,MIMAROPA,1705300000,PALAWAN,1705324000,SOFRONIO ESPAÒOLA
1700000000,MIMAROPA,1705900000,ROMBLON,1705901000,ALCANTARA
1700000000,MIMAROPA,1705900000,ROMBLON,1705902000,BANTON
1700000000,MIMAROPA,1705900000,ROMBLON,1705903000,CAJIDIOCAN
1700000000,MIMAROPA,1705900000,ROMBLON,1705904000,CALATRAVA
1700000000,MIMAROPA,1705900000,ROMBLON,1705905000,CONCEPCION
1700000000,MIMAROPA,1705900000,ROMBLON,1705906000,CORCUERA
1700000000,MIMAROPA,1705900000,ROMBLON,1705907000,LOOC
1700000000,MIMAROPA,1705900000,ROMBLON,1705908000,MAGDIWANG
1700000000,MIMAROPA,1705900000,ROMBLON,1705909000,ODIONGAN
1700000000,MIMAROPA,1705900000,ROMBLON,1705910000,ROMBLON
1700000000,MIMAROPA,1705900000,ROMBLON,1705911000,SAN AGUSTIN
1700000000,MIMAROPA,1705900000,ROMBLON,1705912000,SAN ANDRES
1700000000,MIMAROPA,1705900000,ROMBLON,1705913000,SAN FERNANDO
1700000000,MIMAROPA,1705900000,ROMBLON,1705914000,SAN JOSE
1700000000,MIMAROPA,1705900000,ROMBLON,1705915000,SANTA FE
1700000000,MIMAROPA,1705900000,ROMBLON,1705916000,FERROL
1700000000,MIMAROPA,1705900000,ROMBLON,1705917000,SANTA MARIA
1700000000,MIMAROPA,1731500000,CITY OF PUERTO PRINCESA,1731500000,CITY OF PUERTO PRINCESA
1800000000,NIR,1804500000,NEGROS OCCIDENTAL,1804502000,CITY OF BAGO
1800000000,NIR,1804500000,NEGROS OCCIDENTAL,1804503000,BINALBAGAN
1800000000,NIR,1804500000,NEGROS OCCIDENTAL,1804504000,CITY OF CADIZ
1800000000,NIR,1804500000,NEGROS OCCIDENTAL,1804505000,CALATRAVA
1800000000,NIR,1804500000,NEGROS OCCIDENTAL,1804506000,CANDONI
1800000000,NIR,1804500000,NEGROS OCCIDENTAL,1804507000,CAUAYAN
1800000000,NIR,1804500000,NEGROS OCCIDENTAL,1804508000,ENRIQUE B. MAGALONA
1800000000,NIR,1804500000,NEGROS OCCIDENTAL,1804509000,CITY OF ESCALANTE
1800000000,NIR,1804500000,NEGROS OCCIDENTAL,1804510000,CITY OF HIMAMAYLAN
1800000000,NIR,1804500000,NEGROS OCCIDENTAL,1804511000,HINIGARAN
1800000000,NIR,1804500000,NEGROS OCCIDENTAL,1804512000,HINOBA-AN
1800000000,NIR,1804500000,NEGROS OCCIDENTAL,1804513000,ILOG
1800000000,NIR,1804500000,NEGROS OCCIDENTAL,1804514000,ISABELA
1800000000,NIR,1804500000,NEGROS OCCIDENTAL,1804515000,CITY OF KABANKALAN
1800000000,NIR,1804500000,NEGROS OCCIDENTAL,1804516000,CITY OF LA CARLOTA
1800000000,NIR,1804500000,NEGROS OCCIDENTAL,1804517000,LA CASTELLANA
1800000000,NIR,1804500000,NEGROS OCCIDENTAL,1804518000,MANAPLA
1800000000,NIR,1804500000,NEGROS OCCIDENTAL,1804519000,MOISES PADILLA
1800000000,NIR,1804500000,NEGROS OCCIDENTAL,1804520000,MURCIA
1800000000,NIR,1804500000,NEGROS OCCIDENTAL,1804521000,PONTEVEDRA
1800000000,NIR,1804500000,NEGROS OCCIDENTAL,1804522000,PULUPANDAN
1800000000,NIR,1804500000,NEGROS OCCIDENTAL,1804523000,CITY OF SAGAY
1800000000,NIR,1804500000,NEGROS OCCIDENTAL,1804524000,CITY OF SAN CARLOS
1800000000,NIR,1804500000,NEGROS OCCIDENTAL,1804525000,SAN ENRIQUE
1800000000,NIR,1804500000,NEGROS OCCIDENTAL,1804526000,CITY OF SILAY
1800000000,NIR,1804500000,NEGROS OCCIDENTAL,1804527000,CITY OF SIPALAY
1800000000,NIR,1804500000,NEGROS OCCIDENTAL,1804528000,CITY OF TALISAY
1800000000,NIR,1804500000,NEGROS OCCIDENTAL,1804529000,TOBOSO
1800000000,NIR,1804500000,NEGROS OCCIDENTAL,1804530000,VALLADOLID
1800000000,NIR,1804500000,NEGROS OCCIDENTAL,1804531000,CITY OF VICTORIAS
1800000000,NIR,1804500000,NEGROS OCCIDENTAL,1804532000,SALVADOR BENEDICTO
1800000000,NIR,1804600000,NEGROS ORIENTAL,1804601000,AMLAN
1800000000,NIR,1804600000,NEGROS ORIENTAL,1804602000,AYUNGON
1800000000,NIR,1804600000,NEGROS ORIENTAL,1804603000,BACONG
1800000000,NIR,1804600000,NEGROS ORIENTAL,1804604000,CITY OF BAIS
1800000000,NIR,1804600000,NEGROS ORIENTAL,1804605000,BASAY
1800000000,NIR,1804600000,NEGROS ORIENTAL,1804606000,CITY OF BAYAWAN
1800000000,NIR,1804600000,NEGROS ORIENTAL,1804607000,BINDOY
1800000000,NIR,1804600000,NEGROS ORIENTAL,1804608000,CITY OF CANLAON
1800000000,NIR,1804600000,NEGROS ORIENTAL,1804609000,DAUIN
1800000000,NIR,1804600000,NEGROS ORIENTAL,1804610000,CITY OF DUMAGUETE
1800000000,NIR,1804600000,NEGROS ORIENTAL,1804611000,CITY OF GUIHULNGAN
1800000000,NIR,1804600000,NEGROS ORIENTAL,1804612000,JIMALALUD
1800000000,NIR,1804600000,NEGROS ORIENTAL,1804613000,LA LIBERTAD
1800000000,NIR,1804600000,NEGROS ORIENTAL,1804614000,MABINAY
1800000000,NIR,1804600000,NEGROS ORIENTAL,1804615000,MANJUYOD
1800000000,NIR,1804600000,NEGROS ORIENTAL,1804616000,PAMPLONA
1800000000,NIR,1804600000,NEGROS ORIENTAL,1804617000,SAN JOSE
1800000000,NIR,1804600000,NEGROS ORIENTAL,1804618000,SANTA CATALINA
1800000000,NIR,1804600000,NEGROS ORIENTAL,1804619000,SIATON
1800000000,NIR,1804600000,NEGROS ORIENTAL,1804620000,SIBULAN
1800000000,NIR,1804600000,NEGROS ORIENTAL,1804621000,CITY OF TANJAY
1800000000,NIR,1804600000,NEGROS ORIENTAL,1804622000,TAYASAN
1800000000,NIR,1804600000,NEGROS ORIENTAL,1804623000,VALENCIA
1800000000,NIR,1804600000,NEGROS ORIENTAL,1804624000,VALLEHERMOSO
1800000000,NIR,1804600000,NEGROS ORIENTAL,1804625000,ZAMBOANGUITA
1800000000,NIR,1806100000,SIQUIJOR,1806101000,ENRIQUE VILLANUEVA
1800000000,NIR,1806100000,SIQUIJOR,1806102000,LARENA
1800000000,NIR,1806100000,SIQUIJOR,1806103000,LAZI
1800000000,NIR,1806100000,SIQUIJOR,1806104000,MARIA
1800000000,NIR,1806100000,SIQUIJOR,1806105000,SAN JUAN
1800000000,NIR,1806100000,SIQUIJOR,1806106000,SIQUIJOR
1800000000,NIR,1830200000,CITY OF BACOLOD,1830200000,CITY OF BACOLOD
1900000000,BARMM,1900700000,BASILAN,1900702000,CITY OF LAMITAN
1900000000,BARMM,1900700000,BASILAN,1900703000,LANTAWAN
1900000000,BARMM,1900700000,BASILAN,1900704000,MALUSO
1900000000,BARMM,1900700000,BASILAN,1900705000,SUMISIP
1900000000,BARMM,1900700000,BASILAN,1900706000,TIPO-TIPO
1900000000,BARMM,1900700000,BASILAN,1900707000,TUBURAN
1900000000,BARMM,1900700000,BASILAN,1900708000,AKBAR
1900000000,BARMM,1900700000,BASILAN,1900709000,AL-BARKA
1900000000,BARMM,1900700000,BASILAN,1900710000,HADJI MOHAMMAD AJUL
1900000000,BARMM,1900700000,BASILAN,1900711000,UNGKAYA PUKAN
1900000000,BARMM,1900700000,BASILAN,1900712000,HADJI MUHTAMAD
1900000000,BARMM,1900700000,BASILAN,1900713000,TABUAN-LASA
1900000000,BARMM,1903600000,LANAO DEL SUR,1903601000,BACOLOD-KALAWI
1900000000,BARMM,1903600000,LANAO DEL SUR,1903602000,BALABAGAN
1900000000,BARMM,1903600000,LANAO DEL SUR,1903603000,BALINDONG
1900000000,BARMM,1903600000,LANAO DEL SUR,1903604000,BAYANG
1900000000,BARMM,1903600000,LANAO DEL SUR,1903605000,BINIDAYAN
1900000000,BARMM,1903600000,LANAO DEL SUR,1903606000,BUBONG
1900000000,BARMM,1903600000,LANAO DEL SUR,1903607000,BUTIG
1900000000,BARMM,1903600000,LANAO DEL SUR,1903609000,GANASSI
1900000000,BARMM,1903600000,LANAO DEL SUR,1903610000,KAPAI
1900000000,BARMM,1903600000,LANAO DEL SUR,1903611000,LUMBA-BAYABAO
1900000000,BARMM,1903600000,LANAO DEL SUR,1903612000,LUMBATAN
1900000000,BARMM,1903600000,LANAO DEL SUR,1903613000,MADALUM
1900000000,BARMM,1903600000,LANAO DEL SUR,1903614000,MADAMBA
1900000000,BARMM,1903600000,LANAO DEL SUR,1903615000,MALABANG
1900000000,BARMM,1903600000,LANAO DEL SUR,1903616000,MARANTAO
1900000000,BARMM,1903600000,LANAO DEL SUR,1903617000,CITY OF MARAWI
1900000000,BARMM,1903600000,LANAO DEL SUR,1903618000,MASIU
1900000000,BARMM,1903600000,LANAO DEL SUR,1903619000,MULONDO
1900000000,BARMM,1903600000,LANAO DEL SUR,1903620000,PAGAYAWAN
1900000000,BARMM,1903600000,LANAO DEL SUR,1903621000,PIAGAPO
1900000000,BARMM,1903600000,LANAO DEL SUR,1903622000,POONA BAYABAO
1900000000,BARMM,1903600000,LANAO DEL SUR,1903623000,PUALAS
1900000000,BARMM,1903600000,LANAO DEL SUR,1903624000,DITSAAN-RAMAIN
1900000000,BARMM,1903600000,LANAO DEL SUR,1903625000,SAGUIARAN
1900000000,BARMM,1903600000,LANAO DEL SUR,1903626000,TAMPARAN
1900000000,BARMM,1903600000,LANAO DEL SUR,1903627000,TARAKA
1900000000,BARMM,1903600000,LANAO DEL SUR,1903628000,TUBARAN
1900000000,BARMM,1903600000,LANAO DEL SUR,1903629000,TUGAYA
1900000000,BARMM,1903600000,LANAO DEL SUR,1903630000,WAO
1900000000,BARMM,1903600000,LANAO DEL SUR,1903631000,MAROGONG
1900000000,BARMM,1903600000,LANAO DEL SUR,1903632000,CALANOGAS
1900000000,BARMM,1903600000,LANAO DEL SUR,1903633000,BUADIPOSO-BUNTONG
1900000000,BARMM,1903600000,LANAO DEL SUR,1903634000,MAGUING
1900000000,BARMM,1903600000,LANAO DEL SUR,1903635000,PICONG
1900000000,BARMM,1903600000,LANAO DEL SUR,1903636000,LUMBAYANAGUE
1900000000,BARMM,1903600000,LANAO DEL SUR,1903637000,AMAI MANABILANG
1900000000,BARMM,1903600000,LANAO DEL SUR,1903638000,TAGOLOAN II
1900000000,BARMM,1903600000,LANAO DEL SUR,1903639000,KAPATAGAN
1900000000,BARMM,1903600000,LANAO DEL SUR,1903640000,SULTAN DUMALONDONG
1900000000,BARMM,1903600000,LANAO DEL SUR,1903641000,LUMBACA-UNAYAN
1900000000,BARMM,1906600000,SULU,1906601000,INDANAN
1900000000,BARMM,1906600000,SULU,1906602000,JOLO
1900000000,BARMM,1906600000,SULU,1906603000,KALINGALAN CALUANG
1900000000,BARMM,1906600000,SULU,1906604000,LUUK
1900000000,BARMM,1906600000,SULU,1906605000,MAIMBUNG
1900000000,BARMM,1906600000,SULU,1906606000,HADJI PANGLIMA TAHIL
1900000000,BARMM,1906600000,SULU,1906607000,OLD PANAMAO
1900000000,BARMM,1906600000,SULU,1906608000,PANGUTARAN
1900000000,BARMM,1906600000,SULU,1906609000,PARANG
1900000000,BARMM,1906600000,SULU,1906610000,PATA
1900000000,BARMM,1906600000,SULU,1906611000,PATIKUL
1900000000,BARMM,1906600000,SULU,1906612000,SIASI
1900000000,BARMM,1906600000,SULU,1906613000,TALIPAO
1900000000,BARMM,1906600000,SULU,1906614000,TAPUL
1900000000,BARMM,1906600000,SULU,1906615000,TONGKIL
1900000000,BARMM,1906600000,SULU,1906616000,PANGLIMA ESTINO
1900000000,BARMM,1906600000,SULU,1906617000,LUGUS
1900000000,BARMM,1906600000,SULU,1906618000,PANDAMI
1900000000,BARMM,1906600000,SULU,1906619000,OMAR
1900000000,BARMM,1907000000,TAWI-TAWI,1907001000,PANGLIMA SUGALA
1900000000,BARMM,1907000000,TAWI-TAWI,1907002000,BONGAO
1900000000,BARMM,1907000000,TAWI-TAWI,1907003000,MAPUN
1900000000,BARMM,1907000000,TAWI-TAWI,1907004000,SIMUNUL
1900000000,BARMM,1907000000,TAWI-TAWI,1907005000,SITANGKAI
1900000000,BARMM,1907000000,TAWI-TAWI,1907006000,SOUTH UBIAN
1900000000,BARMM,1907000000,TAWI-TAWI,1907007000,TANDUBAS
1900000000,BARMM,1907000000,TAWI-TAWI,1907008000,TURTLE ISLANDS
1900000000,BARMM,1907000000,TAWI-TAWI,1907009000,LANGUYAN
1900000000,BARMM,1907000000,TAWI-TAWI,1907010000,SAPA-SAPA
1900000000,BARMM,1907000000,TAWI-TAWI,1907011000,SIBUTU
1900000000,BARMM,1908700000,MAGUINDANAO DEL NORTE,1908701000,BARIRA
1900000000,BARMM,1908700000,MAGUINDANAO DEL NORTE,1908702000,BULDON
1900000000,BARMM,1908700000,MAGUINDANAO DEL NORTE,1908703000,CITY OF COTABATO
1900000000,BARMM,1908700000,MAGUINDANAO DEL NORTE,1908704000,DATU BLAH T. SINSUAT
1900000000,BARMM,1908700000,MAGUINDANAO DEL NORTE,1908705000,DATU ODIN SINSUAT
1900000000,BARMM,1908700000,MAGUINDANAO DEL NORTE,1908706000,KABUNTALAN
1900000000,BARMM,1908700000,MAGUINDANAO DEL NORTE,1908707000,MATANOG
1900000000,BARMM,1908700000,MAGUINDANAO DEL NORTE,1908708000,NORTHERN KABUNTALAN
1900000000,BARMM,1908700000,MAGUINDANAO DEL NORTE,1908709000,PARANG
1900000000,BARMM,1908700000,MAGUINDANAO DEL NORTE,1908710000,SULTAN KUDARAT
1900000000,BARMM,1908700000,MAGUINDANAO DEL NORTE,1908711000,SULTAN MASTURA
1900000000,BARMM,1908700000,MAGUINDANAO DEL NORTE,1908712000,TALITAY
1900000000,BARMM,1908700000,MAGUINDANAO DEL NORTE,1908713000,UPI
1900000000,BARMM,1908800000,MAGUINDANAO DEL SUR,1908801000,AMPATUAN
1900000000,BARMM,1908800000,MAGUINDANAO DEL SUR,1908802000,BULUAN
1900000000,BARMM,1908800000,MAGUINDANAO DEL SUR,1908803000,DATU ABDULLAH SANGKI
1900000000,BARMM,1908800000,MAGUINDANAO DEL SUR,1908804000,DATU ANGGAL MIDTIMBANG
1900000000,BARMM,1908800000,MAGUINDANAO DEL SUR,1908805000,DATU HOFFER AMPATUAN
1900000000,BARMM,1908800000,MAGUINDANAO DEL SUR,1908806000,DATU PAGLAS
1900000000,BARMM,1908800000,MAGUINDANAO DEL SUR,1908807000,DATU PIANG
1900000000,BARMM,1908800000,MAGUINDANAO DEL SUR,1908808000,DATU SALIBO
1900000000,BARMM,1908800000,MAGUINDANAO DEL SUR,1908809000,DATU SAUDI AMPATUAN
1900000000,BARMM,1908800000,MAGUINDANAO DEL SUR,1908810000,DATU UNSAY
1900000000,BARMM,1908800000,MAGUINDANAO DEL SUR,1908811000,GEN. S.K. PENDATUN
1900000000,BARMM,1908800000,MAGUINDANAO DEL SUR,1908812000,GUINDULUNGAN
1900000000,BARMM,1908800000,MAGUINDANAO DEL SUR,1908813000,MAMASAPANO
1900000000,BARMM,1908800000,MAGUINDANAO DEL SUR,1908814000,MANGUDADATU
1900000000,BARMM,1908800000,MAGUINDANAO DEL SUR,1908815000,PAGAGAWAN
1900000000,BARMM,1908800000,MAGUINDANAO DEL SUR,1908816000,PAGALUNGAN
1900000000,BARMM,1908800000,MAGUINDANAO DEL SUR,1908817000,PAGLAT
1900000000,BARMM,1908800000,MAGUINDANAO DEL SUR,1908818000,PANDAG
1900000000,BARMM,1908800000,MAGUINDANAO DEL SUR,1908819000,RAJAH BUAYAN
1900000000,BARMM,1908800000,MAGUINDANAO DEL SUR,1908820000,SHARIFF AGUAK
1900000000,BARMM,1908800000,MAGUINDANAO DEL SUR,1908821000,SHARIFF SAYDONA MUSTAPHA
1900000000,BARMM,1908800000,MAGUINDANAO DEL SUR,1908822000,SOUTH UPI
1900000000,BARMM,1908800000,MAGUINDANAO DEL SUR,1908823000,SULTAN SA BARONGIS
1900000000,BARMM,1908800000,MAGUINDANAO DEL SUR,1908824000,TALAYAN
1900000000,BARMM,1999900000,SPECIAL GEOGRAPHIC AREA,1999901000,KAPALAWAN
1900000000,BARMM,1999900000,SPECIAL GEOGRAPHIC AREA,1999902000,OLD KAABAKAN
1900000000,BARMM,1999900000,SPECIAL GEOGRAPHIC AREA,1999903000,KADAYANGAN
1900000000,BARMM,1999900000,SPECIAL GEOGRAPHIC AREA,1999904000,NABALAWAG
1900000000,BARMM,1999900000,SPECIAL GEOGRAPHIC AREA,1999905000,PAHAMUDDIN
1900000000,BARMM,1999900000,SPECIAL GEOGRAPHIC AREA,1999906000,MALIDEGAO
1900000000,BARMM,1999900000,SPECIAL GEOGRAPHIC AREA,1999907000,LIGAWASAN
1900000000,BARMM,1999900000,SPECIAL GEOGRAPHIC AREA,1999908000,TUGUNAN
